,Q,A,label
5383,"니 엄마 그런 모습 다 기억하면서, 왜 하필 또 니 엄마 같은 여자야, 자식아!","그런데, 아버지. 전 엄마 그 모습보다, 엄마가 아버지 농담하실 때 희미하게지만 웃던 모습이 더 또렷하게 기억이 나요. 아버지 휘파람 부실 때 엄마가 같이 따라서 휘파람 불어보려고 애기처럼 애쓰던 모습이...그때 엄마 정말 이뻤어요. 형하고, 내가 왜 휘파람을 배웠는데..아버지 없을 때 엄마 웃게 해줄려고... ",3
5384,"너는 왜 그래? 애한테 할 얘기가 있고, 못 할 얘기가 있지, 지 엄마가 남자 좋아한단 얘길 어떻게 애한테 할 수가 있냐!",왜 못해?! 딸하고 엄마 사이에 못할 말이 어딨어?,3
5385,왜 못해?! 딸하고 엄마 사이에 못할 말이 어딨어?,"이 여자야, 다른 건 몰라도 엄마가 자식한테 남자가 좋네, 어쩌네 하는 말은 해선 안되는 거야. 그걸 어느 자식이 이해하냐. 자식한테 엄마는 첨부터 끝까지 엄마일 뿐이지, 여자가 아냐!",3
5386,"이 여자야, 다른 건 몰라도 엄마가 자식한테 남자가 좋네, 어쩌네 하는 말은 해선 안되는 거야. 그걸 어느 자식이 이해하냐. 자식한테 엄마는 첨부터 끝까지 엄마일 뿐이지, 여자가 아냐!",엄마이기 전에 여자야!,3
5387,엄마이기 전에 여자야!,"너 장모님이 너한테 나 남자가 좋다, 재혼시켜달라 그러면 기분이 어떨 거 같냐?",3
5388,"너 장모님이 너한테 나 남자가 좋다, 재혼시켜달라 그러면 기분이 어떨 거 같냐?","간밤에 선생이 술을 많이 마신거 같던데, 괜찮나, 모르겠네.",3
5389,"자식 키워봤자 다 헛고생이지, 헛고생. 아들놈 말이야, 어디 지 아버지가 싫다는 여잘 같이 살겠다고, 망할 놈의 자식.",욕하지 마라. 우리 아니래도 욕 배부르게 먹고 다닐 거다.,3
5390,"욕먹어도 싸지, 뭘?",원래 사람이란 게 하지 말란 짓은 더 하고 싶은 거야. 내비 놔둬.,3
5391,내비 놔두긴 뭘 내비 놔둬. ,언니 나중에 걔가 그 여자랑 살면 반드시 후회한다. 그거 불 보듯 뻔한 일이야. 안그러냐?,3
5392,"언니 지금 말하는 게 뭐야? 그럼 그 여자랑 산다는 게 옳다는 거야, 지금?","물론 옳진 않지, 옳진 않은데..에우, 모르겠다.",3
5393,"왜 이래, 자식아, 너?!","나 너무 답답해서... 누구하고라도 얘기하고 싶은데, 말할 사람이.. 없다...",3
5394,"니가 그렇게 만들었잖아, 임마!","아버지한테..친구한테.. 형한테 내가 이러는 거 못할 짓인 줄 안다, 나도. 그런데..형..형..나는 말이야. 이럴 수밖에 없다... 눈 딱 감고 이 여자말고 다른 여자도 있다. 다른 여자도 있다. 다른 여자도 너무 많다. 그렇게 생각하면 그 뿐인데...세상 누구도 그 여잔 아니니까..안된다, 형. ",3
5395,너 완전히 돌았구나?,"미안하다, 형. ",3
5396,"엄마가 나랑 똑같애? 엄마는 엄마잖아? 엄마가 여자야, 엄마지?!","나, 니 엄마야. 엄마한테 그런 말은 하는 게 아냐.",3
5397,엄마가 딸한테 남자 좋아한단 말은 해두 되고?,"너한테 이해받고 싶었어. 그게 전부야. 엄마 아저씨, 안 만나. 사랑해두 만나지 않을 거야. 하지만, 그게 너 때문은 아니야. ",3
5398,그래!,저기..,3
5399,"죽을 시간만 기다리며 살라 그러잖어! 산사람한테 송장 흉내내라 그러잖어, 지금! 끝났다구? 지금 이 순간도 숨 쉬고 있는 애한테, 끝났다구? ","대패랑 망치, 그리고 십자 드라이버랑 일자 드라이버... 아니다, 전동 드라이버 있음 그거로 주세요.",3
5400,"가, 자식아, 재수 없어. ",같이 밥 먹자. 내가 밥 살게.,3
5401,넌 일 안하냐? 왜 낮에 일도 안하고 와서 사람 성질을 건드려.,나 재택근무해.,3
5402,"너 왜 이렇게 매몰차, 기집애가! ","오빠도 내가 이러니까, 싫지? 그런데 오빤 동생한테 왜 그래?",3
5403,아들놈이 누님 필요 없다고 가라 그럽디까!,"가라 그러긴, 그냥 내가 입이나 덜어줄라고, ",3
5404,너 또 누구 퍼다 줄라고 그러지!,아니야~,3
5405,아니긴 뭐가 아니야! 이게 누굴 닮아 이래? 니가 받고 다녀도 모자랄 판에 남자만 사겼다하면 아주 기를 쓰고 퍼주네!,"아, 그만 좀 따라오지! 너 형사야?",3
5406,"아, 그만 좀 따라오지! 너 형사야?",아니! 가방만 내놔! 가방만!,3
5407,지금 뭐하는 거죠? 왜 시승차를 끌고 나가서 이제 들어오냐구요?,죄송합니다.,3
5408,그게 끝이예요?,정말 죄송합니다.,3
5409,"정말 왜 이래, 선배? 또 쓸데없는 일 참견하다 왔죠? 아무리 학교 선배라도 자꾸 이러면 국물도 없어! 진짜 조심해요!",정말 정말 죄송합니다!,3
5410,미안하긴 뭐가!,나는 왜 빼요?,3
5411,"아니 말이야, 지가 뭔데 말이야~ 폼이란 폼은 다 잡고 말이야~아~진짜!",그만 마시지 그래.,3
5412,내가 말이야~이래뵈도 말이야~ 어릴 때부터 우리집안의 장남으로 말이야~,알아 알아! 선배 왕자로 자란 거!,3
5413,지금이 몇시야?,미안~미안~,3
5414,돈 없다! ,그러지 말고~~~,3
5415,없다니까! 너 얼마전에 금방 갚는다고 하고 꾼 돈이나 갚아!,일단 여자 같잖아. 안 그래?,3
5416,"저기요, 아저씨! 사과안하세요, 아저씨?","뭘 사과하죠, 아줌마?",3
5417,아니~운전 할 줄 모르세요? 항상 직진차선이 우선 순위인거!,"지금이 몇신데 이제야 밥을 먹어, 그래?",3
5418,먹는데 말 시키지 마라!,어쩌다 니가 이렇게 됐다니~,3
5419,뭐하시는 건데요?,아니~저기...그러니까...나 잠깐만 가지고 나갔다가 올게.,3
5420,잠깐 나갔다가 오는 것도 안될 판에 차는 왜 가지고 나가는데?,"야, 내가 친구로서 부탁인데- 내가 오늘 일생일대의 중요한 약속이 있어요. 오늘은 좀 못 본 척 해주라.",3
5421,너 증말 간이 배밖으로 나왔구나? 겁나는 게 없나보네? 없어? 생각 안나냐?,뭐가요? 자꾸 뭘 가지고 그러시는 건데요? 전 아무것도 생각나는게 없는데요?,3
5422,어마~어마~이 기집애 말하는 꼬라지 좀 보소!,말 조심하세요! 제가 지금 나이가 얼만데 그렇게 흉하게 말을 하세요? 교양없이!,3
5423,정말 제가 그렇게 아줌마로 보이세요?,뭐...아줌마까지는 아니지만...,3
5424,못 먹어!,0.3kg이나 불었어!,3
5425,0.3kg이나 불었어!,주말에 여긴 웬일이세요?,3
5426,나 정말 보다 보다 그렇게 재수 없는 남자는 처음이라니까요.,내가 오늘 본 여자는 말도 못해요. 아주 공주마마가 행차하셨더라구.,3
5427,내가 오늘 본 여자는 말도 못해요. 아주 공주마마가 행차하셨더라구.,"어마~내가 오늘 본 남자가 완전 왕자마마 듭시옵니다, 였는데-",3
5428,"어마~내가 오늘 본 남자가 완전 왕자마마 듭시옵니다, 였는데-",환자들 많아요~,3
5429,나이 들어 결혼 못할 때는 다 이유가 있다니깐요!,그럼요!,3
5430,그럼요!,괜히 그 나이 때까지 놔두겠어요?,3
5431,"세상이 어떤 세상인데 처녀가 택시안에서 잠이 들 정도로 술을 마시고 다녀! 내가 놀라 가슴이 뛰어요, 아주.",오죽 속이 답답하면 그러겠어?,3
5432,"누가 결혼하지 말라고 말렸어요? 그리고 어차피 늦은 결혼 이제와 갑자기 왜 이런데요? 이제까지 신나게 잘 지내다가 다른 거 뭐 아쉬운게 있다고, 갑자기 이러냐구요.",그만하고 나갑시다.,3
5433,"나, 정말 장난하는 거 아니다. 정말 다 때려치울 거야.",그럼 뭐 먹고 살건데?,3
5434,"오죽 젊었을 때 잘했으면~ 니덕에 나까지 눈치밥 먹고 사는 걸 생각하면 내가 널 볼때마다 울화통이 터져, 짜식아!",아니~자꾸 나만 가지고 그러시는데 내가 뭘 얼마나 잘못했다고 그래?,3
5435,"안 일어나고 뭐해요, 정말!",저기~내가 어제 새벽에 잠을 자기 시작했거든요.,3
5436,오늘 고기 들어오는 거 몰라서 이래요!,고기 들어오는 시간은 아직 정확히 두시간 정도 남았잖아요.,3
5437,그 전에 할 게 얼마나 많은데 그걸 혼자 다 하란 말이예요!,"조금만~조금만 더 잘게, 응?",3
5438,내가 평생에 당신 만난게 한이야! 한이라고!,어머니~놔두세요.,3
5439,너 지금 웃는거냐? 시애미 비웃어?,비웃기는요~그냥 웃는 거예요.,3
5440,그게 비웃는거지!,그럼 연애도 하시고 좀 그러세요.,3
5441,그래 니 아빠 덕에 산다! 니 덕은 바라지도 않으니까 제발 집에서만 나가!,엄마~어쩜 엄마는 아빠 앞에 있을때랑 이렇게 사람이 틀리냐?,3
5442,너 그 의사랑은 어떻게 됐어?,어떻게 되긴 뭐가 어떻게 돼? 그냥 나 혼자 북치고 장구치고 한번 해본거지.,3
5443,같이 다니는 거다! 내일 당장 같이 가자!,"너, 증말~내가 이게 뭐하는거냐, 지금 진작 여기라고 말했으면 내가 안왔지!",3
5444,"너, 증말~내가 이게 뭐하는거냐, 지금 진작 여기라고 말했으면 내가 안왔지!","재미있잖아. 이 케이크 너무 맛있겠다, 그지?",3
5445,사 먹으면 되잖아!,"산거랑 직접 만든거랑 어떻게 비교를 하냐? 이거 한달 다니고 한식도 배울건데, 그때도 꼭 같이 다니자!",3
5446,복수! 복수야 이건!,뭐가요?,3
5447,"니 엄마는 평생 나한테 복수하면서 사는거야, 그냥. 그렇게 내가 미울까?",왜 자꾸 그렇게 생각하세요? 약주 그만하세요.,3
5448,밥 먹을 시간이 어딨어? 빨리 들어오라 그래~!,네. ,3
5449,아니.. 하.. 저 지금 선생님 애인 하겠다고 허락 안했거든요? 뭘 훑어보고 따지고..,한번 해주면 나도 게스트 출연 해 줄게.,3
5450,하~,시놉시스 외웠어?,3
5451,말도 안되는 조항이 엄청 많네요.,아니 뭐가~?,3
5452,지금 장난하자시는 거 같은데요? 장난이시죠 이거 지금? ,허.. 작가님 더 까칠해지셨네요~ 그 사이에~,3
5453,허~ 제가요?,"니, 뭐, 행사 같은 거 까다로운 건 유명했지만 돈 갖고 까다롭단 얘긴 못 들었는데",3
5454,제대로 챙겨주셔야 안 까다롭죠? 이걸 보고 제가 얼씨구나 하길 바라셨다는 게 전 더 어이가 없네요? ,다녀왔습니다~,3
5455,좀 내가라고~ 늙은 에미 밥 하기도 힘들어 죽겠는데 그냥 떡 하니 누워서!,아이고.. 가요 가. ,3
5456,약혼녀 주려고 사온 거였거든 그 자식이. ,뭐야?,3
5457,칼 퇴근이 자랑이냐? 그렇게 같이 놀 사람이 없어?,난 내 동생이랑 노는 게 좋아요.,3
5458,얼씨구! 오빠가 이러니까 내가 연애를 못 하잖아. 이 나이에 내가 오빠랑 놀아주게 생겼어? 나도 시집가야 될 꺼 아니야!,"자, 이거나 받아.",3
5459,잔말 말고 3초 내에 바꿔!,나예요. ,3
5460,매니저님 진짜 왜 이러세요. 저 돈 받으려구 도와드린 거 아니에요. 이렇게 사인도 다 받았는데.. 아닙니다!  ,"그냥 드리는 거 아니에요. 저랑 약속하신 거 책임져 달라고 드리는 거예요. 오늘 있었던 일, 무슨 일이 있어도 끝까지 비밀로 해 달라고 드리는 겁니다. ",3
5461,좋아! 내가 더 줄 수 있어. 말만 해. 두 배? 세 배? 네 배 줘?! ,도대체 무슨 말씀을 하시는 지 전 정말 모르겠네요.,3
5462,"그 날 일, 있는 그대로만 얘기해 주면 원하는 대로 다 주겠다고!",뭘 더 말해요.. 어제 말씀드린 그게 다예요..,3
5463,에이씨!! ,난 아무리 생각해도 이거 아닌 거 같다. 다시 생각 해.,3
5464,"여배우한테 스캔들, 이거 간단한 일 아니야! ",언니가 뭘 걱정하는지 알겠는데.. 다른 방법이 없잖아.,3
5465,야야! 다리 먹지 마. 다리 니네 오빠 거야!,그럼 다리로만 싸오든가!,3
5466,난 우리 오빠 장가 못 갈까봐 심각하거든. 장난 하지 마라.,완전 장난은 아닌데..,3
5467,니가 여길 왜 왔어? 뭐 하러 이런 데까지 불려 다녀? 못 온다고 거절했어야지! ,화 내지 말아요. 나 괜찮으니까.,3
5468,"너까지 아버지 일에 동원 되는 거 싫으니까, 지금 가.",내가 지금 가 버리면 당신 난처해지잖아. 나 여기 당신 땜에 온 거야. 그러니까 고맙다고 한 마디만 해주면 되요. 괜히 화내지 말고.,3
5469,허. 저기요.,"제가 체육대회 가겠다고 한 거, 설마 진짜라고 생각 하신 거예요?",3
5470,"우체국 사람들 우르르 몰고 와서 물어 보는 데, 어떻게 그 앞에서 안 된 다고 거절해요? 내가 가겠다고 말했어도 그게 진심이 아닌 거쯤은 눈치 채야 되는 거 아닌가요? 일일이 설명 해 드려야 되는 건가요?",아~ 그런 거 였군요.. ,3
5471,그 사람 도대체 뭐하는..! ,우리가 잘못 생각했었나봐.. 일반인한테 무리였던 거야.. 그런 사람한테 맡길 일이 아니었어..,3
5472,그렇게 안 봤는데 그 친구 상당히 건방지구만. 흠!!,죄송합니다. ,3
5473,세금두 안내고 사는 냥반한테 법이니 뭐니 이딴 소리 들으니까 상당히 적응 안 되네. 자식 보기 챙피하지도 않아요?,공무원 나부랭이한테 그딴 소리 들으니까 상당히 적응 안 되네. 그렇게 사는 거 자식 보기 챙피하지도 않어? ,3
5474,"내가 이 상황이면 상당히 쪽 팔릴 거 같애. 근데 당신은 아니지? 하나두 안 쪽팔리지, 지금? 제발 부탁인데요. 고액 체납자님. 부끄러운 것 좀 알고 삽시다, 예?",달래는 대루 주는 놈이 등신이지. 난 잘못 없어.,3
5475,왜요? 벌써 팔렸어? 나랑 말한 게 있는데 다른 사람 주구 그럼 안 되지!,"아뇨, 그게 아니라요. 제가 급한 일이 생겨서 직접 못 나갈 거 같아서요. 그래서 아는 동생이 대신 차만 갖구 나가게 될 거 같은데…",3
5476,"어이가 없어서 그래요. 제가 여기 왜 앉아있는 거예요? 예? 내가 지금 여기서 뭐하는 거냐고. 형님 알아요, 혹시? 알면 좀 말해줘 봐. 예? ","몇 십억 세금 안 낸 사람 건드니까 나한테 이런 일도 생기네. 형님. 저요,마누라 보긴 쪽팔리게 살았어도 자식 보긴 쪽팔리게 안 살았어요. 저 먼저 일어나 볼게요. ",3
5477,"몇 십억 세금 안 낸 사람 건드니까 나한테 이런 일도 생기네. 형님. 저요,마누라 보긴 쪽팔리게 살았어도 자식 보긴 쪽팔리게 안 살았어요. 저 먼저 일어나 볼게요. ",형님이야말루 왜 그래요? 이러믄 안 되는 거잖아요. 이거 틀린 거잖아요!  ,3
5478,형님이야말루 왜 그래요? 이러믄 안 되는 거잖아요. 이거 틀린 거잖아요!  ,뭐가 틀려? 아는 사람들끼리 돕구 살자는 게 뭐가 잘못 됐냐고! ,3
5479,뭐가 틀려? 아는 사람들끼리 돕구 살자는 게 뭐가 잘못 됐냐고! ,형님..제가 하는 일이요… 고액 체납자들...세금 한 푼 안 내믄서 세상 호사 다 누리고 사는 저런 놈한테! 세금 좀 내라구..법 지키면서 국민의 의무 좀 다 하라구..그런 말 하는 사람인데요...저런 놈한테까지 그런 말 못하면 전 누구한테 말해야 돼요? 예? ,3
5480,형님..제가 하는 일이요… 고액 체납자들...세금 한 푼 안 내믄서 세상 호사 다 누리고 사는 저런 놈한테! 세금 좀 내라구..법 지키면서 국민의 의무 좀 다 하라구..그런 말 하는 사람인데요...저런 놈한테까지 그런 말 못하면 전 누구한테 말해야 돼요? 예? ,없이 사는 놈들. 걔네들한테 해. 걔네들 말 잘 듣잖아. 일 처리두 쉽구.  ,3
5481,"배 많이 고프신가봐, 우리 세무사님. 응?",아침을 부실하게....하하…,3
5482,많이 드세요. 제 꺼까지 많이많이 드시라고.,"너 얼굴이 왜 그래? 뭐 안 좋은 일 있어, 또?",3
5483,일 이따구로 할거야! ,죄송합니다.,3
5484,내가 뭘 시끄럽게 먹었어? 뭘 조용히!,제보 전화 들어왔어. 니가 돈 먹구 체납 대상자 고의 누락 시켰다구....,3
5485,"니가 한 말, 책임질 수 있어? 그 놈 제대로 잡을 수 있냐고!",도와주시면 뭐. 해볼게요.,3
5486,누가 인건비를 5억 7천이나 받어?,아저씨. 나 믿어요? ,3
5487,못 믿지! 사기꾼을 어떻게! ,나도 아저씨 안 믿어. 그러니까 서로 돈만 보고 가자고. 아저씬 세금. 난 인건비. ,3
5488,너 딴 생각하지 마라. 너 이상한 짓 하면 다시 감방에 넣을 거야. 평생 감옥에서 콩밥만 먹게!,콩 값 올라서 콩밥 안 나오는 게 언젠데 아직도 콩밥 타령이야. 요즘 그냥 밥 줘.,3
5489,아니. 너 혼자 안 보내. 방금 저 아가씨 때문에 기분이 아주 상했어. 이렇게 바보 취급당하는 거 더 이상 못 참어. 이제부턴 내가 주도할 거니까!,"진짜 위험할 수도 있다니까요, 거기는?",3
5490,"누가 사귀래? 고시생 안경 그건 좀 벗고, 쫌. 출발.",그런 남자가 어딨어? 생긴게 별룬거 아녔고?,3
5491,"과장님. 지금은 제 말보다 저 사람들 말을 더 믿는 거 알아요. 사기가 그래요, 원래! 말에 꿀 발라 갖고! 예? 온갖 좋은 말로 과장님 꼬드겨갖고! 과장님 돈 뜯어낼라 그러는 거라구요, 저 사람들 지금! ",내가 뜯길 돈이 어딨냐. 너두 알잖어.,3
5492,"왜 안 된다는 건데요, 검찰 고발? 자꾸 안 된다는 말만 하지 마시고 이해를!",야....이게 어디서....,3
5493,구력두 안되는 게 어디서!,"할 거냐고, 말 거냐고 씨!",3
5494,"할 거냐고, 말 거냐고 씨!",안 해!,3
5495,안 해!,돈 따서 니 밀린 세금 좀 내게 내기 좀 하자고!!,3
5496,돈 따서 니 밀린 세금 좀 내게 내기 좀 하자고!!,쓰려요?,3
5497,무슨 말도 안 되는. 지금 업무 시간이에요. 무단으루 자리 비우고 그럼 안 된!,"아니, 내가 어젯밤에 곰곰이 생각을 좀 해봤거든? 일이 이렇게 일사천리로 진행 될 수 있는 건가? 너무 짝짝 맞아 떨어지는데, 이건? 뭐 이런 거 있잖아요, 왜! ",3
5498,"그래서 의심하는 거예요, 지금? ","그 화성 시청 후배라는 분. 오늘 가면 없고, 약속 날 가면 있는 그런 사람 아니죠? 진짜 화성 시청 도시 개발과 계장 맞죠, 그 분?",3
5499,뭔 소리야 씨. 무슨 도난 신고?!,"신분증. 보여주시죠, 선생님.",3
5500,왜 또!,말씀드렸다시피 선생님께서 타고 계신 차가 도난 접수된 차량!,3
5501,"사람 열 받게 하네, 사람들이 진짜! 내가 이 차를 몇 년을 몰았는데 무슨 도난 신고?! ",말해요. 할 말 있으면. ,3
5502,근데 왜 자꾸 누나래? 나보다 나이두 많아 보이는데!,"제가 동생....94 개띱니다, 제가.",3
5503,그게 뭔 말이야?!,"땅 주인들이 그 땅 재개발 된단 걸 알았다구! 그래서 그 땅 안 판대! 때려 죽여두 못 팔겠대, 그 땅! ",3
5504,그럼 어떡해! 돈 다 끌어 놨는데 어쩔 거냐고!,돈 더 씁시다. ,3
5505,이 밥통같은 사람아! 당신 지금 누구 목 날라가는거 보고 싶어? ,죄송합니다. ,3
5506,길눈이 어두우면 다른 사람을 보내든가.,죄송합니다. ,3
5507,어떻게 그 나이에 길도 하나 제대로 못찾아요? 대체 나이를 어디로 먹는거야? 당신 나이한테 미안하지도 않어?,"어서오십쇼, 찾으시는거 있으십니까? ",3
5508,"알어, 알어! 나두 안다구, 안그래도 쪽팔려 돌아가시겠다구 나 지금! ","그 놈의 연애가 사람 잡네, 사람을 잡어 아주,",3
5509,나쁜자식! 간떨어져 죽는줄 알았네!,"아, 진짜 이 아줌마가! ",3
5510,"아, 진짜 이 아줌마가! ",액정값 꼭 물어내 너! 안물어내면 경찰에 확 신고해버린다!! 알았어?,3
5511,액정값 꼭 물어내 너! 안물어내면 경찰에 확 신고해버린다!! 알았어?,참 나.. ,3
5512,어떡하긴 뭘 어떡해! 당장 거기서 나와. ,"못나가.. 어떻게 그냥 나가. 쪽팔리게.. 나 한번만 좀 살려주라, 응? 주변에 그렇게 아는 남자가 없어? ",3
5513,"그렇다고 그거 몇분 와서 얼굴 들이민거 가지구, 이십만원이라니? 말도 안돼지 그건, 사기지 사기!  ","이래서 물에 빠진 사람은 건져주는게 아닌데, ",3
5514,"그래두 이건 말이 안돼지! 사기지, 사기! ","싫음 관둬, 액정값만 해도 그거 몇십만원 되거든? ",3
5515,"왜 때려요? 왜 때리는지 몰라서 묻냐 너 지금? 이 날라리 깡패, 양아치에, 파렴치한 불한당같은 놈아!!!","너! 나한테 한짓이 그게... 그게 무슨짓인지 알어? 술에 취해 무방비한 여자를 상대루… 너, 그거 아주아주 저질범죄야, 알어?  ",3
5516,"너! 나한테 한짓이 그게... 그게 무슨짓인지 알어? 술에 취해 무방비한 여자를 상대루… 너, 그거 아주아주 저질범죄야, 알어?  ","보쇼, 아주머니. 나두 여자 보는 눈 있거든?",3
5517,"안돼! 인정 못해! 그 계약은 무효야!  술취한 사람을 상대로 그런 계약 하다니, 반칙이지 그건.","그래서 다섯 번씩이나 말씀드렸잖아요, 잘 생각해보고 결정하라고.",3
5518,안나! 그러니까 내 돈 삼백만원 도로 내놔.,선불로 내신 돈은 반환해드릴수 없다고 분명히 말씀 드렸을텐데요. 것두 다섯번씩이나.,3
5519,"본인이 원해서 계약하고, 본인의 원해서 입금하고, 계약사항에 대해 다섯 번 이상씩 주의사항을 말해줬음에도 불구하고 본인의 의지로 계약을 강행해놓고 이제와서 무효라니?",그건 어디까지나 내가 술에 취해서...,3
5520,내가 만약 술에 취해서 살인을 저질렀다면 그 살인이 없던게 됩니까? ,"그야 안되지, 하지만,",3
5521,"내가 만약 술에 취해서 여자한테 임신을 시켰다면, 그 임신 없던걸로 무효화시킬수도 있습니까? ","것두 안되지..만! 그래도 이건 경우가 다르지,",3
5522,"다를거 없지, 술에 취했든 정신이 멀쩡하든, 약속은 약속이고, 계약은 계약이니까! ","그러게 한번 쪽팔리구 말지, 왜 그런 근본도 모르는 자식을 불러들여? 겁두 없이 기집애가, ",3
5523,"그럼 어떡해 언니, 돈이 삼백인데! 나 아직 전세 융자도 갚아야하고, 중고차 할부도 남았다구, 그런 피같은 돈을 어떻게 그냥 다 날려! 어떻게!!! ",그러게 누가 술취해서 난리치래? ,3
5524,뭐야 이 자식아! 옷꼬라지가 대체 그게 뭐야 너!!! 내가 사준 옷은 어쨌니? 구워먹었니? 삶아먹었어? ,"오늘은 왠지 편한 룩이 어울릴거 같아서, 나름 컨셉으루다..,",3
5525,"게다가 뭐? 일년전에 그만두고 지금은 휴식중이야? 내가 이 나이에 너같은 백수자식 뒷치닥거리하는 여자로 보여야겠니? 나를 왜 그런 한심하고 불쌍한 여자로 만들어, 왜! ","혹시 여자의 적은 여자라고 생각해? 그냥 궁금해서 묻는거야, 다 좋은데, 사람 보는 눈이 영 별루잖아. 괜히 영양가 없는 사람들한테까지 일일이 잘보이고 싶어 애만 쓰구, ",3
5526,"나두 인생 짧은거 알거든요? 그러니까! 내가 영양가 없는 사람들한테 잘 보일라고 애를 쓰든, 용을 쓰든 냅두세요, 내가 좋아서 내 멋에 그렇게 사는거니까 냅두라구요! 예? ",참 알기 쉬운 여자야.,3
5527,뭐가요!,"있어, 그런게.",3
5528,같이 파묻혀? 내가 왜? 나는 너랑 상관없잖아! 내가 돈을 빌린것도 아닌데 내가 왜? ,"쟤들이 나랑 같이 있는걸 봤잖아요, 꼭 안심 할수만은 없지.",3
5529,야! 너 왜 이렇게 늦게 다녀! ,"여자가 되가지구 말이야, 싸가지 없이 늦게 다니구 말이야.. 그럼 돼? ",3
5530,"어? 쳤어어?  아, 이 자식이 진짜 앞으로 길 다닐 때 조심해라 너, 나한테 죽는다, 어? ","여자분이 비키라고 하잖아요, 못들었어요?",3
5531,안갔냐?,"막 살지 말라고 막말까지 하구 가길래 난 또 이번엔 제대로 한번 물어볼라나 그랬네, ",3
5532,너 아직 안갔냐고!,아쉬워서 어쩐대? 어떻게.. 나래두 아까 하던거 마저 해드릴까?,3
5533,까분다!,속으론 좋았으면서..,3
5534,"너! 앞으로 내 인생에 저만큼 괜찮은 남자 안나타나면 그 땐 죽을줄 알어, ",뭐요? ,3
5535,"방금 너 땜에 내 마지막 운명의 남잘 놓쳐버렸잖어! 그러니까 너어, 확실하게 각오해두는게 좋을거야, 알았냐!!! ","그래, 지루해. 니 운명론적 사랑 타령 듣는거, 이젠 아주 지루해 죽겄다 내가. ",3
5536,야! 됐다! 끊자! ,"왜요, 또 혈압 올라요?",3
5537,"돈이나 받고 남의 가짜애인이나 해주는 애하고는 나의 운명적인 사랑을 거론하고 싶지 않을 뿐이야, 끊어!  ",혹시 속옷의 저주라고 들어봤어요?,3
5538,뭐하는거야 남의 속옷 가지구 너! 변태냐? ,"그런거 들키기 싫음 이런델 데려오지 말든가, 데이트하자 그래놓구 빨래방이 왠말입니까? 내가 애인대행 해준댔지, 언제 가정부대행 해준댔어? ",3
5539,"어차피 하루에 세시간씩은 써야한대며, 그 시간을 어떻게 쓰든 그거야 내 맘이지, 안그래?",고마워 언니.,3
5540,"그렇게 미안하면 오늘 나랑 같이 갑시다.  지루하게 안만들게, 어? 기회를 한번 더 달라고!","얼굴빛이 창백하다. 무리하지 말구 들어가 쉬어,",3
5541,내가 지금 장난하는걸루 보여요?,인생이 원래 장난이지 뭐.,3
5542,"이렇게 나타나면, 멋있다구 할줄 알았냐?",아님 말구.,3
5543,못오면 못온다구 전화를 하든가!,이렇게 칠칠맞게 떨어뜨리고 다니니까 내 전화를 못받지.,3
5544,"너 땜에 화장실에서 밤새 얼어죽을뻔했어, 알기나 해?","얼어죽을 리가 있나, 그렇게 좋은 코트까지 얻어입어놓구선... 누구꺼? 그 운명의 남자?",3
5545,"어허! 말 좀 가려합시다. 유부남이라니! 유부남이 뭐하러 나한테 찝쩍대겠어, 지 마누라 냅두구.  ","앞으로 1분 줄테니까 제대로 설명해. 왜 이런 일이 발생했으며, 왜 저 여자가 내 뺨을 때렸고, 왜 내가 이런 일을 당해야하는지! 제대로 설명해라, 안그러면 오늘이 당신 제삿날이다, 어?  ",3
5546,"앞으로 1분 줄테니까 제대로 설명해. 왜 이런 일이 발생했으며, 왜 저 여자가 내 뺨을 때렸고, 왜 내가 이런 일을 당해야하는지! 제대로 설명해라, 안그러면 오늘이 당신 제삿날이다, 어?  ","저기 그게 그러니까 어, 어어어떻게 된거냐면... ",3
5547,더듬지 말고! ,"예! 그러니까 내가 마담을 안건 정확히 3개월전이지, 그 때 막 데이트를 시작할 무렵쯤일거야 아마... ",3
5548,그런데! ,"그런데... 얘가 어떻게 내 비밀 번호는 알아내가지구 내 핸드폰으로 온 문자랑 음성녹음이랑 다 들은거야, 그래서... ",3
5549,아우 됐어. 이젠 두 번 다시 연락하지마!,아무래도 이건 저주에 걸린거야! ,3
5550,당신이 지루하다고 말한 순간부터 난 되는게 없어! 되는게 없다구!! ,그래서. 어쩌라구. ,3
5551,어쩌긴! 당연히 당신이 책임을 져야지. ,어떻게? 보약이라도 사줘? ,3
5552,아니! ,그럼 병원에 같이 가줄까? ,3
5553,아니! ,어떻게 해달라구 그럼.,3
5554,언니이!!!,"에미야, 아무래도 집을 잘못 들어온것 같지? ",3
5555,댁들은 누구세요? 우리 딸 어딨어요!,저기 어제는... ,3
5556,"2년을 별거중이든, 20년을 별거중이든, 법적으로는 여전히 부부사이라는뜻이잖어! ",그러니까. 그 지점이 영 까리한거지 나는. ,3
5557,건들지마! 내가 알아서 먹을거야. ,"참 삼계탕을 먹어도 분위기가 다르다, 닭다리 뜯는거까지 우아해, 신기해.",3
5558,그렇다구 이대로 그냥 앉아서 당할래? 징계위원회에서 퇴사명령 내리면 당신 그걸루 그냥 끝이야. 알어? ,알어. ,3
